Date,Time24Hour,Meeting,Horse,Jockey,Trainer,ValueOdds,RaceType,Handicap,RaceClass,Going,Gender,StallNumber,StallPercentage,DaysSinceLastRun,NumberOfResults,GoingRegression,DistanceRegression,Age,Weight_Pounds,TotalWins,CourseWins,WeightDelta,RawRating,JockeyRating,TrainerRating,TrainerForm,ConnectionsRating,FormTrend,FormLastRun,Class,WinningForm,Speed,ClassPosition,WinClassProbability,WinClassProbability_Normalised,ValueOdds_Probability,ForecastSP,ChaseJumpingAbility,RatingsPosition,ElapsedDays,TJCWins,TJCPL,TJCSR,TJCROI,TJCTypePL,TJCTypeSR,TJCTypeROI,Runners,TCWins,TCPL,TCSR,TCROI,JCWins,JCPL,JCSR,JCROI,TJWins,TJPL,TJSR,TJROI,TRF20RunsWins,TRF20RunsPL,TRF20RunsSR,TRF20RunsROI,TRF20RunsDays,TRF02WeeksPL,TRF02WeeksSR,TRF02WeeksROI,TRF04WeeksPL,TRF04WeeksSR,TRF04WeeksROI,RawRanking,RAdjRanking,JockeyRanking,TrainerRanking,TrFormRanking,ConnRanking,FrmRanking,LstRanking,ClsRanking,WinFRanking,SpdRanking,HCPRanking,TrainerCalendarPL,TrainerCalendarSR,TrainerCalendarROI,Trainer5YearSR,Trainer5YearROI,ClassDiffRuns,ClassDiffAverage,ClassDiffDifference,ClassDiffWinsAverage,ClassDiffWinsDifference,WeightDiffAverage,WeightDiffDifference,WeightDiffWinsAverage,WeightDiffWinsDifference,ClassWeightDiffAverage,ClassWeightDiffDifference,ClassWeightDiffWinsAverage,ClassWeightDiffWinsDifference,UKHR_TrainerID,UKHR_JockeyID,UKHR_CourseID,LastTimeDistanceChange,LastTimeTrainerChange,LastTimeJockeyChange,ClassDiffRuns1Year,ClassDiffWinsRuns1Year,ClassDiffWinsDifference1Year,WeightDiffWinsDifference1Year,ClassWeightDiffDifference1Year,ClassWeightDiffWinsDifference1Year,Race5RunsAgo,Race4RunsAgo,Race3RunsAgo,Race2RunsAgo,Race1RunAgo,Sire_All_Run,Sire_All_SR,Sire_All_ROI,Sire_All_AE,Dam_All_Run,Dam_All_SR,Dam_All_ROI,Dam_All_AE,Sire_RaceType_SR,Sire_RaceType_ROI,Sire_RaceType_AE,Dam_RaceType_SR,Dam_RaceType_ROI,Dam_RaceType_AE,Sire_Going_SR,Sire_Going_ROI,Sire_Going_AE,Dam_Going_SR,Dam_Going_ROI,Dam_Going_AE,Sire_Distance_SR,Sire_Distance_ROI,Sire_Distance_AE,Dam_Distance_PL,Dam_Distance_SR,Dam_Distance_ROI,Dam_Distance_AE,Sire_GoingDistance_PL,Sire_GoingDistance_SR,Sire_GoingDistance_ROI,Sire_GoingDistance_AE,Dam_GoingDistance_Run,Dam_Going_Distance_SR,Dam_GoingDistance_ROI,Dam_GoingDistance_AE,Sire_DistanceRange_ROI,Sire_DistanceRange_AE,Dam_DistanceRange_PL,Dam_DistanceRange_SR,Dam_DistanceRange_ROI,Dam_DistanceRange_AE,Sire_RaceClass_ROI,Sire_RaceClass_AE,Dam_RaceClass_ROI,Dam_RaceClass_AE,Sire_Age_Run,Sire_Age_SR,Sire_Age_ROI,Sire_Age_AE,Dam_Age_Run,Dam_Age_SR,Dam_Age_ROI,Dam_Age_AE,Sire_AdjacentGoing_ROI,Sire_AdjacentGoing_AE,Dam_AdjacentGoing_ROI,Dam_AdjacentGoing_AE,UKHR_SireID,UKHR_DamID,KouldsScore_Distance_Sire,KouldsScore_Distance_Dam,KouldsScore_GoingBand_Sire,KouldsScore_GoingBand_Dam,KouldsScore_Total,Trainer7DaysPL,Trainer7DaysSR,Trainer7DaysROI,LengthsWonLostLastRun,LengthsWonLost2RunsAgo,LengthsWonLost3RunsAgo,LengthsWonLost4RunsAgo,LengthsWonLost5RunsAgo,RacesSincePreviousTrainerWin,DaysSincePreviousTrainerWin,TrainerLast10RunsSR,TrainerLast10RunsROI,TrainerLast40RunsSR,TrainerLast40RunsROI,DifferentialRankingClass5Years,DifferentialRankingWeight5Years,DifferentialRankingClassWeight5Years,DifferentialRankingClass5YearsWins,DifferentialRankingWeight5YearsWins,DifferentialRankingClassWeight5YearsWins,DifferentialRankingClass1Year,DifferentialRankingWeight1Year,DifferentialRankingClassWeight1Year,DifferentialRankingClass1YearWins,DifferentialRankingWeight1YearWins,DifferentialRankingClassWeight1YearWins,SpeedRatingRank,LastClassDropRank,RatingAdvantage,PlacePositions,Raw Advantage,RAdj Advantage,JockeyAdvantage,TrainerAdvantage,TrFormAdvantage,ConnAdvantage,FrmAdvantage,LstAdvantage,ClsAdvantage,WinFAdvantage,SpdAdvantage,HCPAdvantage,FCPAdvantage,SpeedAdvantage,JumpAdvantage,BetterClassWin,BetterClassWinDaysAgo,BetterClassWinRacesAgo,BetterClassWeightWin,BetterClassWeightWinDaysAgo,BetterClassWinTypeDaysAgo,BetterClassWinTypeRacesAgo,BHAclassToday,BHAclassLast,PositionLastTime,Position2RunsAgo,Position3RunsAgo,Position4RunsAgo,Position5RunsAgo,DistanceLastTime,GoingLastTime,Going2RunsAgo,Going3RunsAgo,Going4RunsAgo,Going5RunsAgo,DistanceRuns,DistanceWins,GoingRuns,GoingWins,WRITE_IN_RESULT_HERE,WRITE_BETFAIR_SP_HERE,WRITE_BETFAIR_PLACED,WRITE_BETFAIR_PLACE_SP_HERE
10/4/2022,16:30,Tramore,Envol Pierji,Simon Torrens ,Miss Elizabeth Doyle ,  15/1,Chase,Handicap,102.8239365,YIELD,g,,,21,15,-1,0,8,161,1,0,4,105.9000015,102.08,97.23,120,-3.77,3.22,1.3,6.1,1.56,-6.67,3,8,8,0.063918874, 9/1,81.21177483,8,19092,0,0,0,0,0,0,0,11,4,-34.60000071,7.272727273,-62.9090922,2,-34.24999815,4.761904762,-81.54761465,0,-3,0,0,4,13.5,20,68,45,-1,20,-20,-6,10,-60,4,5,8,9,3,999,1,4,5,2,999,7,-12,4,-48,6.5,-47.7,11,103.7364,0.9124,100.8,-2.0239,155.2727,-5.7273,156,-5,259.0091,-4.8148,256.8,-7.0239,2333,13396,8,-7,0,0.9,4,0,0,0,-3.0989,0,99.80000305,89.80000305,98.80000305,113.4000015,101.9000015,2780,14.82014388,-30.40902579,0.852682895,30,20,-41.26190658,0.939543424,14.35692921,-29.30829996,0.828006491,8.333333333,-79.16666698,0.490143661,14.9122807,-45.67811731,0.923326032,33.33333333,133.3333229,3.153583503,21.25,-16.49842386,1.070550757,0.399999967,100,39.99999666,1.399999967,-5,0,0,0,0,0,0,0,-25.28879805,0.892734064,-5.278571906,23.80952381,-25.1360567,1.046208523,-21.00949616,0.948350648,-10.6250024,1.37609736,251,10.75697211,-47.57636265,0.777626185,4,0,0,0,-31.31294457,0.848900411,-42.82738293,0.937178183,44010,250123,0,1,0,0,2,-4,0,0,108,16.75,1.5,68,25.25,5,10,10,-60,12.5,8.75,6,11,9,5,10,9,5,10,9,2,5,1,3,3,-13.47861481,3,-8.400001526,-11.15435791,-12.76468658,-17.73077393,-26.12636089,-13.44158196,0.695367336,-6.010223389,-12.61087036,-0.427743316,-16.0558548,-7.421171665,-6.592110544,-1.102940877,-12.98442936,-1.323936462,906,13,-4.323936462,906,430,6,,,UR,4,3,PU,7,28.5,good,heavy,soft,soft,heavy,1,1,2,0, , , , 
10/4/2022,16:30,Tramore,Mister Bells,SEAN O`KEEFFE ,Paul Nolan ,  16/1,Chase,Handicap,102.8239365,YIELD,g,,,14,15,0,0,8,159,2,0,2,99.09999847,104.1,101.55,100,-0.6,-2.67,-11.25,-1.22,-6.6,-0.13,4,13,12,0.059260525, 12/1,87.08623409,9,19092,1,-1.999999075,14.28571429,-28.57141535,0,0,0,11,4,-22.50000026,9.523809524,-53.57142918,4,-26.49999636,5.194805195,-34.41557969,13,-121.2285612,6.220095694,-58.00409627,2,-12.9,10,-65,29,-10,0,0,-14,0,0,9,10,5,8,6,999,999,999,999,999,999,3,-20,5.4,-54.1,8.1,-41.1,9,93.6,-9.2239,91.45,-11.3739,161.2222,2.2222,162,3,254.8222,-7.0017,253.45,-8.3739,623,15764,8,2,0,0,8,2,-11.3739,3,-6.5614,-8.3739,99.59999847,102.8000031,87.19999695,-91.30000305,86.09999847,1755,9.686609687,-13.46089271,0.896126725,25,12,19.99999589,0.988966361,23.80952381,44.0476153,2.153164007,22.22222222,66.66666393,2.593453506,11.84210526,108.4978057,1.765795542,25,49.99999553,2.326081225,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,-4.500002619,1.529902802,-2.000000246,11.76470588,-11.76470733,1.018776362,-32.19913865,0.871018227,0,0,5,20,-25.00000391,1.671051587,2,0,0,0,-15.39836453,0.811430046,57.89473143,1.111779511,15779,333992,0,0,0,2,11,-2,0,0,36.5,78,-1.25,19,5,16,29,0,0,10,-6.475,9,3,11,8,5,10,9,4,11,9,3,5,11,5,-14.56399536,3,-15.20000458,-15.9389267,-10.7433548,-13.41661835,-45.75104713,-10.27383459,-5.890232325,-18.56041718,-19.92628479,-8.594571471,-9.512443766,-2.852191031,-2.533556521,-12.72843335,-7.109970093,-7.123936462,233,4,-3.123936462,233,233,3,,,7,8,PU,1,2,19.5,gd-yld,yield,gd-yld,yield,yield,0,0,4,1, , , , 
10/4/2022,16:30,Tramore,Ragnar Lodbrok,Jack Kennedy ,G Elliott ,  20/1,Chase,Handicap,102.8239365,YIELD,g,,,47,15,0,0,7,165,0,0,8,104.6999969,114.85,111.35,75,9.67,-3.3,-6.19,2.68,0,0,6,2,3,0.048903242, 8/1,82.89951706,10,19092,6,9.818185913,14.63414634,23.94679491,-4.090908194,16.66666667,-68.18180324,11,25,-15.29848853,14.28571429,-8.741993445,6,0.818185913,12,1.636371825,230,-241.8321543,17.73323053,-18.64550149,2,-13.6,10,-68,7,-33.6,7,-78,-57.1,6,-45,5,11,1,3,9,1,999,999,7,999,999,10,-75.7,11,-41.8,15.3,-24.9,6,102.4333,-0.3906,0,0,165.1667,0.1667,0,0,267.6,-0.2239,0,0,7514,14253,8,-2.5,0,-11.8,6,0,0,0,-0.2239,0,94.30000305,77.09999847,108.5999985,104,98.5,2850,12.21052632,-26.48227726,0.838934365,24,20.83333333,-48.11553124,0.918493629,12.60869565,-13.6465291,0.740603141,14.28571429,-50.00000224,0.899842929,10,1.37666542,0.940528636,0,0,0,14.81481481,-32.16049578,1.061395169,0,0,0,0,-4,0,0,0,0,0,0,0,-16.71933022,0.792254435,-9.79772748,20,-48.9886374,0.908043692,-36.60969439,0.813212533,-63.84297527,0.76364124,375,12,-15.41269947,0.874191947,6,50,22.12120957,1.496293139,-23.05877018,0.857527932,-34.46172367,1.074355663,310954,271949,0,0,0,0,2,-19.6,8,-75,44.5,32.25,7,50.3,43.25,1,2,20,-35.7,7.5,-76.425,7,6,7,2,7,1,7,5,6,2,5,1,4,9,-15.57315063,3,-9.600006104,-16.32617188,5.374969482,-3.612304688,-71.32216692,2.448379993,-6.513307095,-13.50623322,-16.03079987,-1.992265105,-9.383065224,-13.35773915,-11.86547093,-3.097060035,-11.29668713,-18.22393646,550,13,-15.22393646,550,0,0,,,8,6,2,10,7,24,heavy,yield,heavy,gd-yld,soft,0,0,3,0, , , , 
10/4/2022,16:30,Tramore,Quantatmental,Luke Dempsey ,Gavin Patrick Cromwell ,  20/1,Chase,Handicap,102.8239365,YIELD,g,,,14,31,1,0,7,160,0,0,3,101.8000031,100.45,105.13,113,-0.64,1,-8.09,5.58,0,-14.36,5,5,5,0.044626772, 25/1,85.84015846,11,19092,1,4.500000758,50,225.0000379,0,0,0,11,9,-22.75961629,13.84615385,-35.0147943,4,-30.49999688,7.272727273,-55.45453979,9,-25.08332563,7.96460177,-22.1976333,1,-15.7,5,-78,7,-30.8,5,-81,-30.8,11,-43,7,8,10,4,4,999,4,999,6,999,999,9,-50.7,7.5,-54.5,9.7,-34.3,6,104.2833,1.4594,0,0,158.8333,-1.1667,0,0,263.1167,0.2927,0,0,7261,12649,8,4,0,-2.5,1,0,0,0,-0.1239,0,105.5,-101.8000031,110.5,104,94,4758,13.2408575,-25.09206318,0.858488176,107,13.08411215,-10.55296174,1.352915734,6.349206349,-38.09523925,0.436445516,0,0,0,14.70588235,-25.09804037,0.985633674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.89563241,0.725404008,-6,0,0,0,-25.76373584,0.878659688,19.23076553,1.681391601,231,7.359307359,-48.68654147,0.737525993,1,0,0,0,-29.0028044,0.873648025,-1.627606219,1.428338283,69865,182658,0,0,0,0,2,-15.7,5,-78,60.25,49.5,16.75,11,42.5,11,3,0,0,5,-82,4,8,6,2,7,1,6,6,5,2,5,1,8,8,-15.82315063,3,-12.5,-14.21973419,-14.39456177,-9.833435059,-33.00607204,-10.30784643,-2.216262102,-15.40435028,-13.12896729,-1.992265105,-23.74006653,-10.36398858,-9.206169099,-5.601961846,-8.356045723,0.276063538,1010,12,0.276063538,1010,0,0,,,8,6,5,7,2,17.5,gd-yld,yld-sft,good,yield,soft,0,0,2,0, , , , 
10/4/2022,16:40,Stratford,Justified,Mr J M Quinlan ,Neil King ,   9/2,Hurdle,Handicap,97.67796326,GOOD,g,,,23,29,0,0,5,160,0,0,4,107.0999985,101.93,98.83,83,-5.63,0.74,-0.5,11.19,0,4.56,4,9,12,0.177887127, 9/1,0,1,19092,0,-2,0,0,0,0,0,9,12,32.59999831,25,67.91666314,2,-30.49999833,5,-76.24999583,7,21.00000749,11.47540984,34.42624178,2,-12,10,-60,52,-2.5,14,-36,-9.5,7,-68,3,1,7,8,6,999,3,999,3,999,2,3,-16.2,13,-29.9,12.5,-15.7,4,108.35,10.672,0,0,157.5,-2.5,0,0,265.85,8.172,0,0,981,9750,50,-1.5,0,8,4,0,0,0,8.172,0,-114.8000031,106.4000015,104.0999985,109.9000015,105.8000031,4690,14.00852878,-10.46848931,0.955508612,159,12.57861635,-15.97484511,0.830676358,15.45741325,-9.743769408,0.962440392,0,0,0,14.92063492,1.880756661,1.007958076,9.375,-6.25000312,0.749202167,16.27906977,-17.29387067,1.09719326,0,0,0,0,-7.00000035,12,-28.0000014,0.849259039,0,0,0,0,-17.06353042,0.950594923,-10.00000031,5.882352941,-58.82353125,0.432921179,-21.32401602,0.904566911,9.999996722,0.778824981,773,17.076326,-17.76783228,1.042925729,22,9.090909091,-38.63636616,0.960159222,-2.122156602,1.01941854,-6.181821329,0.734817902,106557,246098,0,0,0,0,3,1.5,33,50,14,10.25,35.95,2.75,,1,2,10,-55,7.5,-63.75,3,4,4,3,1,2,3,5,3,3,1,2,2,1,1.515953064,3,-3.400001526,1.8384552,-14.71356964,-20.72325897,-32.00361729,-17.71841431,-3.299058497,-13.38993835,-3.167243958,-4.024669647,-10.68779707,-13.9339149,-17.22927094,-6.875487758,0,11.22203674,251,9,-20.07796326,651,0,0,5,4,3,4,8,3,5,20,gd-sft,soft,gd-sft,gd-sft,gd-sft,0,0,4,1, , , , 
10/4/2022,16:40,Stratford,Poker Master,TOM BUCKLEY ,P J Mcbride ,   5/1,Hurdle,Handicap,97.67796326,GOOD,g,,,25,12,-1,-1,5,158,3,0,2,97.59999847,104.33,102.75,104,-2.48,4.04,4.3,0.9,4.02,4.48,1,23,30,0.163048834, 5/2,0,2,19092,0,0,0,0,0,0,0,9,0,-1,0,0,1,-1.749999121,20,-34.99998242,3,27.47727469,100,915.9091562,4,23.5,20,117,159,-3,0,0,-2.3,25,-57,6,8,6,7,3,999,1,2,9,1,3,1,-8.5,8.3,-35.4,10.2,-27.4,10,100.77,3.092,100.6,2.922,149.5,-8.5,148,-10,250.27,-5.408,248.6,-7.078,5935,15483,50,2.5,0,0,6,3,2.922,-10,-8.628,-7.078,71,76.59999847,89.40000153,98,101.5,2687,10.16002977,-23.3577725,0.855428158,17,23.52941176,149.8663019,2.433100823,8.333333333,-38.0657558,1.160965782,30,204.7727169,2.461376966,7.178217822,-22.61257511,0.686253552,0,0,0,0,0,0,-1,0,0,0,-3,0,0,0,1,0,0,0,-44.00864032,0.972463675,20.47727169,30,204.7727169,2.461376966,-12.82588797,0.918502038,-10.45454691,1.845977006,238,10.92436975,-31.2245372,0.967167308,4,75,661.9317922,3.027409348,-31.9689792,0.701529407,13.46153508,2.380076052,16317,380143,0,0,0,1,8,0,0,0,-2.25,-6.5,-7,91,94.75,4,25,30,204.8,12.5,22.45,9,5,9,1,9,9,8,8,8,1,9,2,6,8,-1.515953064,3,-12.90000153,-7.461204529,-12.31907654,-16.80352783,-11.13798618,-14.56130219,3.059360862,-8.58896637,-13.45211029,3.024669647,-10.76798964,11.83677241,14.63615745,-12.0549012,0,4.922036743,38,2,-0.177963257,25,38,2,5,5,1,1,1,PU,12,16,soft,gd-sft,soft,gd-sft,good,1,0,7,0, , , , 
10/4/2022,16:40,Stratford,Mickyh,Mr J E Moore ,Adam West ,   6/1,Hurdle,Handicap,97.67796326,GOOD,g,,,32,9,-1,1,6,140,1,0,-16,85.30000305,101.46,102.82,103,-3.87,0.26,-1.48,1.06,1,15.24,2,7,10,0.138874233, 10/1,0,3,19092,0,0,0,0,0,0,0,9,0,-1,0,0,3,-37.66666388,6.25,-78.47221642,1,-4.499999034,11.11111111,-49.99998926,2,1.5,10,8,26,-9.5,7,-68,1.5,10,8,8,2,8,6,4,999,4,999,8,2,1,4,15.9,10,79.5,6.3,-23.9,9,104.4222,6.7443,98.6,0.922,147.6667,7.6667,140,0,252.0889,14.4109,238.6,0.922,15836,4573,50,-0.5,0,-1.2,6,1,0.922,0,6.8554,0.922,64.59999847,84.5,86,62.29999924,83.40000153,622,8.84244373,-26.57511818,0.835964763,72,18.05555556,11.72558664,0.916636185,9.114583333,-19.4675947,0.873239611,18.36734694,38.43537143,1.122076394,9.31372549,-17.81008888,0.836560923,30,45.79544907,1.271742718,11.11111111,-33.33333532,1.501974652,-1,0,0,0,-2,0,0,0,0,0,0,0,-23.62069023,0.850125741,24.14242245,21.15384615,46.42773549,1.044107368,-21.41892105,0.767864911,109.0909071,1.344775095,100,15,40.62499678,1.110777616,22,27.27272727,57.9545423,0.906899497,-20.67691441,0.934983572,1.158354024,1.012069375,132894,333867,0,0,0,1,10,-6,0,0,8.25,59.25,3.25,-0.5,26.25,13,12,0,0,5,-46.25,6,2,2,2,1,1,6,2,4,2,1,1,8,9,-1.765953064,3,-25.19999695,-1.8384552,-15.18438721,-16.73358917,-12.71972656,-15.958992,-3.785338432,-14.37533569,-13.29839325,-3.024669647,10.68779707,-15.52868411,-19.20120195,-26.71274365,0,0.922036743,98,4,0.922036743,98,98,4,5,5,5,8,2,1,8,19,good,soft,soft,soft,gd-sft,0,0,1,0, , , , 
10/4/2022,16:40,Stratford,Brilliant Present,Mr N De Boinville ,N J Henderson ,   7/1,Hurdle,Handicap,97.67796326,GOOD,m,,,96,6,0,0,6,163,0,0,7,107.5999985,116.65,119.55,108,12.09,0,-3.96,14.36,0,-14.81,5,3,5,0.125144482, 11/2,0,4,19092,6,0.666672337,26.08695652,2.898575377,-0.666665688,20,-13.33331376,9,12,2.57333266,33.33333333,7.148146277,10,0.916675795,23.80952381,2.182561416,338,-168.6308278,25,-12.47269437,3,-9,15,-45,7,-17.8,18,-46,-8.7,23,-10,2,4,1,1,2,1,999,999,1,999,999,7,-36.9,17.9,-20.6,23.7,-13.3,4,109.625,11.947,0,0,152.5,-10.5,0,0,262.125,1.447,0,0,65,9863,50,-1,0,-8.3,4,0,0,0,1.447,0,-108,105.8000031,97.80000305,104.3000031,101.4000015,21629,10.80493781,-34.66877855,0.810784489,106,15.09433962,-34.31389553,1.090638934,9.638907917,-40.92956657,0.774316825,18.75,-28.33333513,1.163058882,11.68686447,-30.73041007,0.830332448,15.90909091,-44.88636482,1.060787306,10.96774194,-62.15444853,0.786400267,-1,0,0,0,-51.93939443,12.65822785,-65.7460689,0.804579979,1,0,0,0,-37.23115036,0.802339616,-37.87272855,14.1025641,-48.5547802,0.966773616,-33.74942881,0.844241039,-25.54348105,1.243432365,5113,11.96948954,-30.69533105,0.836404997,12,16.66666667,8.333329236,1.701045601,-33.84091065,0.80487458,-9.426232146,1.289235328,324,231539,0,0,0,0,1,-9,15,-45,28.25,10.1,28.25,16.5,,8,2,10,-80,20,-36.25,1,8,6,3,1,2,1,9,6,3,1,2,5,3,-2.015953064,3,-2.900001526,-2.515823364,7.363578796,5.842918396,-6.948208809,8.294082642,-4.040625572,-16.85366058,2.764328003,-4.024669647,-30.0579834,-19.6045056,-24.24095012,-10.67352729,0,13.32203674,495,5,-2.677963257,495,0,0,5,5,6,4,6,5,1,19.5,gd-sft,good,good,gd-sft,std-slow,0,0,2,0, , , , 
10/4/2022,16:40,Stratford,Tango Echo Charlie,Mr S Twiston-davies ,Dr R D P Newland ,   8/1,Hurdle,Handicap,97.67796326,GOOD,g,,,510,7,1,0,8,167,0,0,11,110.5,109.28,110.33,115,3.79,0,-6.24,8.2,0,-3.62,3,11,15,0.106183067, 9/2,0,5,19092,10,-16.13346828,24.3902439,-39.34992262,-8,0,0,9,18,-26.30847884,24.65753425,-36.03901211,29,-9.644598762,21.01449275,-6.988839683,137,-130.1040783,21.30637636,-20.23391575,5,0.2,25,1,14,-1.8,23,-8,-1.7,26,-4,1,5,2,4,1,2,999,999,5,999,999,2,-25,2.5,-62.5,19.3,-17.4,5,106.32,8.642,0,0,155.8,-11.2,0,0,262.12,-2.558,0,0,6755,10196,50,-2,0,-7.6,0,0,0,0,0,0,105.6999969,101.8000031,111.4000015,110.5999985,98.69999695,6391,11.34407761,-37.63720579,0.809744482,25,0,0,0,10.71115013,-45.03714016,0.810941158,0,0,0,11.14583333,-41.37399509,0.754991461,0,0,0,16.17647059,33.98225502,0.959105513,0,0,0,0,-9.900000539,10.71428571,-35.35714478,0.725984399,0,0,0,0,-36.74907942,0.832507268,-18,0,0,0,-29.9566905,0.78129286,0,0,733,9.004092769,-41.15393527,0.73185443,3,0,0,0,-38.86127024,0.791895073,0,0,1570,252119,1,0,0,0,1,-11.4,8,-88,7.75,7.5,0.35,15,8.5,10,5,10,-83.9,25,-6.625,5,9,7,3,1,2,9,4,7,3,1,2,4,6,-4.001068115,3,2.900001526,-3.562568665,-7.363578796,-9.224586487,6.948208809,-8.294082642,-4.040625572,-19.12891388,-6.155685425,-4.024669647,-18.86663008,-11.83677241,-14.63615745,-10.33725611,0,0,0,0,0,0,0,0,5,4,4,6,3,2,2,20.5,soft,good,gd-sft,gd-sft,good,0,0,2,0, , , , 
10/4/2022,16:40,Stratford,Bay Of Intrigue,P J Brennan ,Fergal O`Brien ,   9/1,Hurdle,Handicap,97.67796326,GOOD,g,,,35,14,0,-1,7,166,0,0,10,103.1999969,105.22,109.88,72,1.54,0.98,12.89,2.63,0,-1.09,3,6,8,0.097424053, 4/1,0,6,19092,11,-12.38887846,18.33333333,-20.64813077,-1.624997122,16.66666667,-9.027761789,9,17,-21.44444605,17,-21.44444605,12,-14.38887735,13.18681319,-15.81195313,241,-120.9336555,19.52998379,-9.800134158,0,-20,0,0,8,-20.5,10,-71,-42.5,10,-59,5,9,4,5,8,5,2,1,7,999,999,6,-27.8,13.9,-35.2,16.7,-15.8,12,104.25,6.572,0,0,156.5833,-9.4167,0,0,260.8333,-2.8446,0,0,1915,1006,50,1.5,0,-3,5,0,0,0,-3.258,0,99.09999847,95.5,88.30000305,102.5,121.0999985,3220,11.58385093,-19.40753266,0.944436931,24,8.333333333,97.91667202,0.845908602,12.73516643,-20.63139224,0.988069482,0,0,0,12.08687441,-13.43089453,0.948531087,20,720.0000305,3.454142116,17.24137931,-1.233023757,1.562450367,0,0,0,0,8.199999205,18.18181818,74.54544732,2.103969049,0,0,0,0,-22.87909822,0.900250983,24.50000129,8.695652174,106.5217447,0.854725919,-9.696113626,1.023362581,0,0,501,13.17365269,-15.90355963,0.989041385,4,0,0,0,-17.20170686,0.933889693,375.0000129,2.629569359,176782,333797,0,0,0,2,8,-14,0,0,2.5,1.5,26.25,100,14,22,9,0,0,10,-73.675,7,7,8,3,1,2,7,6,7,3,1,2,1,2,-5.300415039,3,-7.300003052,-9.867248535,-11.42119598,-9.671401978,-43.56943369,-10.54630268,-3.059360862,8.58896637,-11.7276001,-4.024669647,-16.33367872,-17.16851592,-21.22885212,6.875487758,0,0,0,0,0,0,0,0,5,5,2,2,7,UR,7,17,soft,heavy,gd-sft,good,good,0,0,3,0, , , , 
10/4/2022,16:40,Stratford,Mexican Boy,Mr F Gregory ,OLLY MURPHY ,  10/1,Hurdle,Handicap,97.67796326,GOOD,g,,,53,6,0,0,6,164,0,0,8,105.5,107.3,112.13,73,3.7,-2.47,-7.52,11.59,0,-2.09,3,6,9,0.087888531, 8/1,0,7,19092,1,-11.24999908,7.142857143,-80.3571363,-10,0,0,9,16,-61.54166777,13.67521368,-52.59971605,3,-6.249997231,11.11111111,-23.14813789,60,-55.56812897,17.34104046,-16.06015288,2,-6,10,-30,10,-19.6,9,-56,-31.6,12,-53,4,7,3,3,7,3,999,999,2,999,999,5,-35,11.5,-57.4,16.8,-30.3,4,109,11.322,0,0,155.25,-8.75,0,0,264.25,2.572,0,0,16223,14202,50,-1,0,0,4,0,0,0,2.572,0,-99.19999695,107.8000031,109.6999969,107.9000015,99.80000305,11745,12.12430822,-21.13902551,0.857531231,42,11.9047619,-42.26190674,0.918795133,11.6830342,-25.39220253,0.865809763,5.882352941,-61.76470731,0.53905515,11.11111111,-27.01683341,0.817316134,21.05263158,10.52631204,1.418152867,13.28671329,16.7748902,0.812210875,0,0,0,0,60.82142695,13.84615385,93.57142608,0.905861199,0,0,0,0,-22.02748302,0.85007599,-12.25000036,9.090909091,-55.68181983,0.669034995,-26.2525228,0.847344712,-6.666669324,1.674060508,2531,13.3148953,-20.99455745,0.856619777,7,14.28571429,-7.142860602,2.339571774,-23.34493214,0.82681968,-25.00000254,1.06523225,23329,321458,2,0,0,0,5,-1,8,-8,29,3.75,7.5,22.25,,1,2,10,10,10,-56.85,2,6,5,3,1,2,2,7,5,3,1,2,3,4,-6.922973633,3,-5,-5.628715515,-9.347267151,-7.425888062,-42.09879637,-8.386573792,-6.514597893,-20.41394806,-2.764328003,-4.024669647,-17.33383131,-16.35947227,-20.22847012,-10.11078202,0,0,0,0,0,0,0,0,5,4,4,2,3,5,5,19.5,soft,gd-sft,good,good,good,0,0,4,0, , , , 
